epoch,step,train_kl_loss,train_overlap_loss,train_recon_loss,train_rel_loss,train_total_loss,val_kl_loss,val_overlap_loss,val_recon_loss,val_rel_loss,val_total_loss
65,8186,,,,,,3.5262701511383057,28.114479064941406,0.44526222348213196,0.007911845110356808,281.9822692871094
65,8199,2.7544493675231934,0.0,0.3456555902957916,0.007741108536720276,0.6598060727119446,,,,,
65,8217,,,,,,3.164088249206543,0.0,0.35934978723526,0.007912172935903072,0.7153192162513733
65,8248,,,,,,3.7282097339630127,0.0,0.6216453909873962,0.007916037924587727,1.0340467691421509
66,8280,,,,,,3.8232123851776123,0.0,0.4202241599559784,0.007912696339190006,0.8421089053153992
66,8299,2.8901662826538086,0.0,0.31485965847969055,0.007893411442637444,0.6433433294296265,,,,,
66,8311,,,,,,35.21174240112305,0.0,3.4904773235321045,0.007922150194644928,7.051261901855469
66,8342,,,,,,8.287992477416992,0.0,1.4849551916122437,0.007929059676826,2.3533997535705566
66,8373,,,,,,2.685283899307251,8.472405170323327e-05,0.3179953694343567,0.007912278175354004,0.6269324421882629
67,8399,2.6196727752685547,0.0,0.32714125514030457,0.008809122256934643,0.6331541538238525,,,,,
67,8405,,,,,,68.5452880859375,0.0,8.426880836486816,0.008041860535740852,15.321619987487793
67,8436,,,,,,3.8071675300598145,0.0,0.378467857837677,0.007910612970590591,0.798737645149231
67,8467,,,,,,19.30596351623535,0.0,2.1428847312927246,0.007923577912151814,4.11309814453125
67,8498,,,,,,3.2817587852478027,0.00017086457228288054,0.3081408739089966,0.007911098189651966,0.6775809526443481
67,8499,2.644105911254883,0.0,0.26464560627937317,0.006979603320360184,0.56395423412323,,,,,
68,8530,,,,,,12.862865447998047,0.0,1.5543394088745117,0.00792872253805399,2.880270004272461
68,8561,,,,,,4.070860862731934,0.11907479166984558,1.559332013130188,0.007915094494819641,3.1967413425445557
68,8592,,,,,,4.371372222900391,0.7844321131706238,2.190873146057129,0.007911724969744682,10.51188850402832
68,8599,2.9162702560424805,0.0,1.8879516124725342,0.007764970418065786,2.2184033393859863,,,,,
68,8623,,,,,,30.99538230895996,0.4988705515861511,3.5186243057250977,0.007913930341601372,11.646439552307129
69,8655,,,,,,3.0519914627075195,0.04895810782909393,0.8082002997398376,0.007909102365374565,1.6425261497497559
69,8686,,,,,,2.7294528484344482,0.0,0.6856562495231628,0.007908892817795277,0.9981462359428406
69,8699,2.9184086322784424,0.0,0.7845380902290344,0.008191913366317749,1.1173385381698608,,,,,
69,8717,,,,,,26.02756118774414,0.0,2.2619049549102783,0.007916230708360672,4.904242038726807
69,8748,,,,,,2122.906005859375,0.004567816387861967,1130.25146484375,0.011689652688801289,1342.6463623046875
70,8780,,,,,,19.312639236450195,0.0,1.194722056388855,0.007911606691777706,3.165543556213379
70,8799,2.5904736518859863,0.0,0.3910036087036133,0.00840813759714365,0.692091703414917,,,,,
70,8811,,,,,,131.93797302246094,0.0,28.72152328491211,0.007980575785040855,41.955223083496094
70,8842,,,,,,2.714798927307129,0.0,0.3778952360153198,0.007907523773610592,0.6889126300811768
70,8873,,,,,,5.532522201538086,0.0,0.44538697600364685,0.007909093983471394,1.0381847620010376
71,8899,2.4943275451660156,0.0,0.31400635838508606,0.007807835470885038,0.6024783253669739,,,,,
71,8905,,,,,,7.857316493988037,0.0,0.5817641615867615,0.00790904276072979,1.407041311264038
71,8936,,,,,,3.148273468017578,0.0,0.3151575028896332,0.00790792889893055,0.6695243716239929
71,8967,,,,,,3.0170602798461914,0.0,0.35524243116378784,0.007907549850642681,0.696486234664917
71,8998,,,,,,3.0055434703826904,0.0,0.33888348937034607,0.007908651605248451,0.6789811253547668
71,8999,2.4781901836395264,0.0,0.3601461350917816,0.009060513228178024,0.6532677412033081,,,,,
72,9030,,,,,,3.2657928466796875,0.0,0.3436911106109619,0.007907891646027565,0.7098098993301392
72,9061,,,,,,2.3943097591400146,0.0,0.28494152426719666,0.007907810620963573,0.563911497592926
72,9092,,,,,,6.900477886199951,0.0,0.808756411075592,0.00791063904762268,1.538357138633728
72,9099,2.387561321258545,0.0,0.25715669989585876,0.00869002565741539,0.5393629670143127,,,,,
72,9123,,,,,,3.7303621768951416,0.0,0.29782989621162415,0.007909085601568222,0.710411548614502
73,9155,,,,,,48.10060119628906,0.0,4.592925548553467,0.007928174920380116,9.442627906799316
73,9186,,,,,,2.5617730617523193,0.0,0.238260418176651,0.00790745485574007,0.5339750051498413
73,9199,2.252274751663208,0.0,0.23645535111427307,0.007945786230266094,0.5014117360115051,,,,,
73,9217,,,,,,3.179628372192383,0.0,0.27950912714004517,0.007907968014478683,0.6370118260383606
73,9248,,,,,,2.221989631652832,0.00013375449634622782,0.2322828322649002,0.007907886058092117,0.4953587055206299
74,9280,,,,,,3.5571255683898926,0.0,0.356429785490036,0.007912027649581432,0.7517025470733643
74,9299,2.176835298538208,0.0,0.19754894077777863,0.007228706497699022,0.4513760209083557,,,,,
74,9311,,,,,,4.418091773986816,0.0,0.45894482731819153,0.007912584580481052,0.9403166770935059
74,9342,,,,,,2.270369529724121,0.0,0.24442920088768005,0.007910889573395252,0.5110205411911011
74,9373,,,,,,2.433619976043701,4.260002242517658e-06,0.21503783762454987,0.00790968257933855,0.4979909062385559
75,9399,1.8746920824050903,0.0,0.17310386896133423,0.0076390900649130344,0.3987685441970825,,,,,
75,9405,,,,,,3.9550869464874268,2.7999412566259707e-08,0.5351112484931946,0.007944505661725998,0.9703425765037537
75,9436,,,,,,2.6760501861572266,1.1715899361774973e-08,0.2164953052997589,0.007908208295702934,0.5236412882804871
75,9467,,,,,,21.937252044677734,0.0,4.125643730163574,0.007990861311554909,6.359323978424072
75,9498,,,,,,2.0208513736724854,0.0,0.20136156678199768,0.007908962666988373,0.44299158453941345
75,9499,1.952396035194397,0.0,0.17295755445957184,0.007048461120575666,0.403439462184906,,,,,
76,9530,,,,,,1.9633375406265259,0.00029917643405497074,0.18300363421440125,0.007907943800091743,0.42186886072158813
76,9561,,,,,,2.2481331825256348,0.0,0.20258931815624237,0.007908187806606293,0.4669435918331146
76,9592,,,,,,2.0174944400787354,0.0,0.18349170684814453,0.007907389663159847,0.42477816343307495
76,9599,1.7367254495620728,0.0,0.15801477432250977,0.007956023328006268,0.3714674413204193,,,,,
76,9623,,,,,,2.3887619972229004,7.673525942664128e-06,0.2002251297235489,0.007908624596893787,0.47872111201286316
77,9655,,,,,,10.459210395812988,0.0,0.899880051612854,0.00793191697448492,1.9854607582092285
77,9686,,,,,,2.180086612701416,0.0,4.327295780181885,0.007913311012089252,4.5848708152771
77,9699,1.787644386291504,0.0,1.504530906677246,0.008759450167417526,1.7270926237106323,,,,,
77,9717,,,,,,1.8249411582946777,0.0,1.0902403593063354,0.007910259999334812,1.3122859001159668
77,9748,,,,,,2.1234943866729736,0.0,0.7477827668190002,0.007909546606242657,0.9996801614761353
78,9780,,,,,,2.6011693477630615,0.0,0.6093717217445374,0.007909523323178291,0.90903639793396
78,9799,1.553725242614746,0.0,0.4714301824569702,0.00876098033040762,0.6706075668334961,,,,,
78,9811,,,,,,2.13763689994812,0.0,0.44058069586753845,0.007909481413662434,0.6938918828964233
78,9842,,,,,,1.6689362525939941,0.0,0.38455435633659363,0.007910052314400673,0.5909981727600098
78,9873,,,,,,1.8543330430984497,0.0,0.3587910830974579,0.007909429259598255,0.583771288394928
79,9899,1.5295664072036743,0.0,0.35986968874931335,0.008434134535491467,0.5549969673156738,,,,,
79,9905,,,,,,1.7650905847549438,0.0,0.3006390631198883,0.00791008211672306,0.5166985988616943
79,9936,,,,,,1.613737940788269,0.0,0.2745845317840576,0.007909955456852913,0.4755081534385681
79,9967,,,,,,11.988543510437012,0.0,6.660281181335449,0.00828013475984335,7.900538444519043
79,9998,,,,,,2.2423229217529297,0.06346181035041809,0.6791093349456787,0.007938104681670666,1.5776503086090088
79,9999,1.4288157224655151,0.0,0.22845450043678284,0.007800815626978874,0.41034016013145447,,,,,
80,10030,,,,,,4.244406700134277,0.0,0.8572445511817932,0.008014692924916744,1.32175874710083
80,10061,,,,,,2.0394279956817627,0.1801420897245407,0.29147279262542725,0.007911046966910362,2.3363916873931885
80,10092,,,,,,1.3946958780288696,0.013231352902948856,0.7413181662559509,0.007912074215710163,1.052661657333374
80,10099,1.4239816665649414,0.0036249894183129072,0.4141591787338257,0.008935760706663132,0.6374860405921936,,,,,
80,10123,,,,,,4.1699113845825195,0.0,0.549955427646637,0.00791099201887846,1.00650155544281
81,10155,,,,,,5.048669815063477,0.0,1.968347191810608,0.00814575795084238,2.5139431953430176
81,10186,,,,,,1.3259414434432983,0.0,0.2023947834968567,0.007909881882369518,0.3745383024215698
81,10199,1.3061736822128296,0.0,0.21383151412010193,0.008861085399985313,0.38875430822372437,,,,,
81,10217,,,,,,1.5080969333648682,0.0,0.2421875298023224,0.007916204631328583,0.43257808685302734
81,10248,,,,,,1.9830585718154907,0.0,1.0105901956558228,0.007957587018609047,1.2486836910247803
82,10280,,,,,,1.3096600770950317,1.9830431483569555e-06,0.20912185311317444,0.007913170382380486,0.3796736001968384
82,10299,1.2883716821670532,0.0,0.16397647559642792,0.008456643670797348,0.3350968658924103,,,,,
82,10311,,,,,,1.5676851272583008,0.0,0.43582862615585327,0.00876706000417471,0.636432409286499
82,10342,,,,,,19.700590133666992,0.6176676154136658,43.18904113769531,0.007915784604847431,51.3753547668457
82,10373,,,,,,1994.196044921875,0.0028882003389298916,169.83563232421875,0.007912024855613708,369.3236083984375
83,10399,88.96958923339844,0.0,25.652284622192383,0.009375384077429771,34.59612274169922,,,,,
83,10405,,,,,,26.725086212158203,0.0,18.45050811767578,0.00791164394468069,21.16257095336914
83,10436,,,,,,19.580249786376953,0.0,11.034915924072266,0.007911915890872478,13.032498359680176
83,10467,,,,,,18.590545654296875,0.0,8.62164306640625,0.007911892607808113,10.52026081085205
83,10498,,,,,,12.033783912658691,5.133052809469518e-07,6.012661933898926,0.00791246723383665,7.255608558654785
83,10499,11.810980796813965,0.0,5.632634162902832,0.007414257153868675,6.850803375244141,,,,,
84,10530,,,,,,12.143595695495605,0.002096066949889064,4.657390594482422,0.00791198667138815,5.932272434234619
84,10561,,,,,,10.086587905883789,0.006944906897842884,3.513557195663452,0.007911925204098225,4.631224632263184
84,10592,,,,,,17.468385696411133,0.0,9.193121910095215,0.007911834865808487,10.979522705078125
84,10599,14.231097221374512,0.0,8.280060768127441,0.008097701705992222,9.743659019470215,,,,,
84,10623,,,,,,15.567573547363281,0.0,7.10884952545166,0.007911824621260166,8.705164909362793
85,10655,,,,,,13.121956825256348,0.0,5.231510162353516,0.007911576889455318,6.583262920379639
85,10686,,,,,,14.87028980255127,0.0,4.261913299560547,0.007911553606390953,5.788498878479004
85,10699,8.752411842346191,0.0,3.7533113956451416,0.008482472971081734,4.67096471786499,,,,,
85,10717,,,,,,11.233696937561035,0.0,3.4922678470611572,0.007911273278295994,4.655192852020264
85,10748,,,,,,9.926072120666504,0.0,3.166280508041382,0.007911602035164833,4.198444843292236
86,10780,,,,,,10.597107887268066,0.0,2.7152254581451416,0.007910968735814095,3.8144915103912354
86,10799,9.930660247802734,0.0,2.9215238094329834,0.008125529624521732,3.9552175998687744,,,,,
86,10811,,,,,,10.556392669677734,0.0,2.5201261043548584,0.007911347784101963,3.615321397781372
86,10842,,,,,,9.336725234985352,0.0,2.2554945945739746,0.007911025546491146,3.2287228107452393
86,10873,,,,,,78.9764175415039,0.0,3.5559747219085693,0.007911340333521366,11.493171691894531
87,10899,8.503751754760742,0.0,2.034907341003418,0.009047456085681915,2.9305198192596436,,,,,
87,10905,,,,,,20.566242218017578,0.0,2.109018325805664,0.007910977117717266,4.205198287963867
87,10936,,,,,,8.33200740814209,6.1250630096765235e-06,1.5803427696228027,0.007910778746008873,2.453158140182495
87,10967,,,,,,7.882072925567627,0.0,1.4866043329238892,0.007910647429525852,2.3143651485443115
87,10998,,,,,,7.8294219970703125,0.0,1.3431599140167236,0.007910571992397308,2.1656548976898193
87,10999,8.005769729614258,0.0,1.4967050552368164,0.006854832638055086,2.3315560817718506,,,,,
88,11030,,,,,,8.03777027130127,0.0,1.2584590911865234,0.007910623215138912,2.1017889976501465
88,11061,,,,,,8.182989120483398,0.0,1.2021914720535278,0.007910039275884628,2.0600407123565674
88,11092,,,,,,7.978512287139893,0.0,1.1249823570251465,0.007910487242043018,1.962386131286621
88,11099,7.87736701965332,0.0,1.1496983766555786,0.007520608138293028,1.9750381708145142,,,,,
88,11123,,,,,,7.726226806640625,0.0,1.0156986713409424,0.007910883985459805,1.8278752565383911
89,11155,,,,,,7.378630638122559,0.0,1.0663983821868896,0.007909554988145828,1.8438093662261963
89,11186,,,,,,7.39769983291626,0.0,0.9216391444206238,0.007910382933914661,1.7009608745574951
89,11199,7.101232051849365,0.0,0.9717845320701599,0.00766800669953227,1.720247745513916,,,,,
89,11217,,,,,,7.3178486824035645,0.0,0.8602622747421265,0.007909970358014107,1.6315968036651611
89,11248,,,,,,7.508756160736084,0.0,0.808663547039032,0.007911911234259605,1.5990986824035645
90,11280,,,,,,6.938725471496582,0.0,0.7462238073348999,0.007910732179880142,1.4796499013900757
90,11299,6.189997673034668,0.0,0.790456235408783,0.010184875689446926,1.4603804349899292,,,,,
90,11311,,,,,,7.119082927703857,0.0,0.6997811794281006,0.00791123602539301,1.4512455463409424
90,11342,,,,,,6.151915073394775,0.0,0.6591299772262573,0.00790969468653202,1.3138699531555176
90,11373,,,,,,6.953336238861084,0.32305237650871277,3.6531009674072266,0.007910645566880703,7.618512153625488
91,11399,6.545278072357178,0.0,3.3318002223968506,0.008029933087527752,4.026477813720703,,,,,
91,11405,,,,,,6.461537837982178,0.0,2.8719682693481445,0.00791093334555626,3.5576770305633545
91,11436,,,,,,6.769557476043701,0.0,2.153949499130249,0.007917506620287895,2.8704922199249268
91,11467,,,,,,6.446644306182861,0.0,1.6884441375732422,0.007910270243883133,2.3726603984832764
91,11498,,,,,,6.224989414215088,0.0,1.2424854040145874,0.007910004816949368,1.9045342206954956
91,11499,6.665715217590332,0.0,1.4244225025177002,0.009072099812328815,2.136354684829712,,,,,
92,11530,,,,,,6.874364852905273,0.0,1.1922593116760254,0.007910373620688915,1.919248104095459
92,11561,,,,,,5.78021240234375,0.0,0.9911073446273804,0.007910667918622494,1.6086820363998413
92,11592,,,,,,5.715909481048584,0.0,0.8481042385101318,0.007910049520432949,1.4592453241348267
92,11599,6.314295768737793,0.0,0.9348157644271851,0.008615361526608467,1.6093220710754395,,,,,
92,11623,,,,,,5.961358070373535,5.989710416542948e-08,0.7783328890800476,0.007911238819360733,1.4140254259109497
93,11655,,,,,,6.235065937042236,0.0,0.6886626482009888,0.007910603657364845,1.3517227172851562
93,11686,,,,,,5.858515739440918,0.0,0.598203182220459,0.007910652086138725,1.2236080169677734
93,11699,5.3621954917907715,0.0,0.6701505780220032,0.009368530474603176,1.253212809562683,,,,,
93,11717,,,,,,5.382805824279785,0.0,0.5571444630622864,0.007916552945971489,1.1350077390670776
93,11748,,,,,,5.519091606140137,0.0,0.5471126437187195,0.00791027583181858,1.1385732889175415
94,11780,,,,,,5.392269134521484,1.347342958979425e-06,0.5080209970474243,0.007913768291473389,1.0868299007415771
94,11799,5.794835090637207,0.0,0.4966673254966736,0.007543807849287987,1.1138699054718018,,,,,
94,11811,,,,,,8.030489921569824,0.0,0.718757152557373,0.007914295420050621,1.5613775253295898
94,11842,,,,,,5.002737522125244,0.0,0.4391990900039673,0.007916469126939774,0.9790552854537964
94,11873,,,,,,5.360589981079102,0.0,0.4244876503944397,0.007923534139990807,1.000164270401001
95,11899,5.013306617736816,0.0,0.39464840292930603,0.007367851212620735,0.9328182935714722,,,,,
95,11905,,,,,,4.811756610870361,0.0,0.4086013734340668,0.007974009960889816,0.9296474456787109
95,11936,,,,,,4.90905237197876,0.0,0.40324172377586365,0.007936498150229454,0.9338291883468628
95,11967,,,,,,4.568081855773926,0.0,0.3617984652519226,0.007965299300849438,0.8584333658218384
95,11998,,,,,,4.8551411628723145,0.0,0.368429034948349,0.007950453087687492,0.8936952948570251
95,11999,4.248664855957031,0.0,0.35112640261650085,0.00662590004503727,0.8091223835945129,,,,,
96,12030,,,,,,4.498155117034912,0.0,0.34454402327537537,0.008114743046462536,0.8349332213401794
96,12061,,,,,,5.467264652252197,0.0,0.43553444743156433,0.007923770695924759,1.0218796730041504
96,12092,,,,,,4.181540489196777,0.0,0.3085874319076538,0.007928439415991306,0.766383707523346
96,12099,4.180473804473877,0.0,0.3281417489051819,0.007924518547952175,0.785811722278595,,,,,
96,12123,,,,,,4.174008846282959,0.0,0.31278443336486816,0.007992025464773178,0.7701455950737
97,12155,,,,,,4.236058712005615,3.952762028802681e-07,0.30115363001823425,0.007955927401781082,0.7645431160926819
97,12186,,,,,,3.91365909576416,0.0,0.2842702269554138,0.008054211735725403,0.7159070372581482
97,12199,3.689007520675659,7.206465670606121e-05,0.29277172684669495,0.007500897161662579,0.6998975872993469,,,,,
97,12217,,,,,,3.9197685718536377,4.341711974120699e-05,0.2906605303287506,0.007911648601293564,0.7226297855377197
97,12248,,,,,,3.7341411113739014,0.0,0.270668625831604,0.008047855459153652,0.6843222379684448
98,12280,,,,,,3.843223810195923,8.471965315948182e-07,0.28629645705223083,0.007910522632300854,0.7101800441741943
98,12299,3.8076934814453125,0.0,0.3550510108470917,0.00761591549962759,0.7738999128341675,,,,,
98,12311,,,,,,3.9404733180999756,2.4058741473709233e-05,0.2944701015949249,0.008029249496757984,0.7289041876792908
98,12342,,,,,,3.608161687850952,0.0,0.26592132449150085,0.008008656091988087,0.6667808890342712
98,12373,,,,,,3.628685712814331,0.0,0.24582292139530182,0.008059820160269737,0.6489906311035156
99,12399,3.1849868297576904,0.059149883687496185,0.28425273299217224,0.009579035453498363,1.2421455383300781,,,,,
99,12405,,,,,,3.3507416248321533,0.0,0.2655121386051178,0.0079653887078166,0.6404132843017578
99,12436,,,,,,3.3626506328582764,0.0,0.23901516199111938,0.008158095180988312,0.6160708665847778
99,12467,,,,,,3.2250473499298096,3.075211338909867e-07,0.22793281078338623,0.00809579435735941,0.5909194946289062
99,12498,,,,,,3.521876573562622,0.0,0.2253025323152542,0.008030452765524387,0.6176426410675049
99,12499,2.791649103164673,0.0,0.24660749733448029,0.007962117902934551,0.5655829906463623,,,,,
